window_start,score,flag,split
557100,5.222738265991211,0,test
557400,6.2795329093933105,0,test
557700,5.058464527130127,0,test
558000,5.549583911895752,0,test
558300,6.224267482757568,0,test
558600,5.996610164642334,0,test
558900,6.666937828063965,0,test
559200,7.484631061553955,0,test
559500,8.457263946533203,0,test
559800,7.754003047943115,0,test
560100,7.881017208099365,0,test
560400,5.798363208770752,0,test
560700,153.732666015625,1,test
561000,7.431698322296143,0,test
561300,7.84041166305542,0,test
561600,6.818906784057617,0,test
561900,6.1427226066589355,0,test
562200,6.635593414306641,0,test
562500,7.941291332244873,0,test
562800,8.725091934204102,0,test
563100,6.046961307525635,0,test
563400,7.9320831298828125,0,test
563700,5.836914539337158,0,test
564000,6.86445951461792,0,test
564300,6.334193229675293,0,test
564600,8.388781547546387,0,test
564900,7.421451568603516,0,test
565200,7.954090595245361,0,test
565500,4.852859973907471,0,test
565800,6.516244888305664,0,test
566100,6.366227626800537,0,test
566400,6.9975433349609375,0,test
566700,6.6893534660339355,0,test
567000,7.507789134979248,0,test
567300,7.140465259552002,0,test
567600,8.414787292480469,0,test
567900,4.866796016693115,0,test
568200,7.522418022155762,0,test
568500,5.399312973022461,0,test
568800,8.022917747497559,0,test
569100,6.264922142028809,0,test
569400,6.540876388549805,0,test
569700,6.920114994049072,0,test
570000,6.600950241088867,0,test
570300,7.203259468078613,0,test
570600,7.715636253356934,0,test
570900,6.0182695388793945,0,test
571200,6.055165767669678,0,test
571500,12.48896312713623,0,test
571800,2.853520631790161,0,test
572100,5.434978485107422,0,test
572400,6.41420841217041,0,test
572700,6.28608512878418,0,test
573000,6.287163734436035,0,test
573300,7.604771137237549,0,test
573600,5.326855659484863,0,test
573900,6.044962406158447,0,test
574200,5.855954647064209,0,test
574500,5.972466468811035,0,test
574800,6.619431018829346,0,test
575100,6.334478378295898,0,test
575400,5.836983680725098,0,test
575700,7.196568012237549,0,test
576000,7.504024982452393,0,test
576300,7.030658721923828,0,test
576600,6.425578594207764,0,test
576900,3.3552656173706055,0,test
577200,6.861141204833984,0,test
577500,7.250621318817139,0,test
577800,316.1223449707031,1,test
578100,10.164149284362793,0,test
578400,5.155514240264893,0,test
578700,8.333495140075684,0,test
579000,8.327263832092285,0,test
579300,8.369221687316895,0,test
579600,8.476423263549805,0,test
579900,11.050469398498535,0,test
580200,9.571378707885742,0,test
580500,11.327783584594727,0,test
580800,10.425004959106445,0,test
581100,12.358954429626465,0,test
581400,9.956899642944336,0,test
581700,12.285290718078613,0,test
582000,9.866080284118652,0,test
582300,11.720772743225098,0,test
582600,10.398537635803223,0,test
582900,11.774900436401367,0,test
583200,7.622766494750977,0,test
583500,9.853057861328125,0,test
583800,9.923185348510742,0,test
584100,12.212965965270996,0,test
584400,11.267985343933105,0,test
584700,12.747757911682129,0,test
585000,10.220550537109375,0,test
585300,13.24150562286377,0,test
585600,10.608968734741211,0,test
585900,11.546217918395996,0,test
586200,10.678607940673828,0,test
586500,12.98369312286377,0,test
586800,9.297033309936523,0,test
587100,12.63998794555664,0,test
587400,10.4928560256958,0,test
587700,11.894413948059082,0,test
588000,11.364572525024414,0,test
588300,12.942107200622559,0,test
588600,10.23277759552002,0,test
588900,13.29281234741211,0,test
589200,11.687662124633789,0,test
589500,11.414487838745117,0,test
589800,12.131464004516602,0,test
590100,12.917679786682129,0,test
590400,10.21015739440918,0,test
590700,13.244688987731934,0,test
591000,11.287389755249023,0,test
591300,12.569286346435547,0,test
591600,11.749154090881348,0,test
591900,13.924023628234863,0,test
592200,10.614286422729492,0,test
592500,13.70347785949707,0,test
592800,10.525321960449219,0,test
593100,12.345245361328125,0,test
593400,11.08820915222168,0,test
593700,13.644868850708008,0,test
594000,8.07510757446289,0,test
594300,11.431523323059082,0,test
594600,11.112693786621094,0,test
594900,12.161176681518555,0,test
595200,11.711592674255371,0,test
595500,13.753275871276855,0,test
595800,10.781661987304688,0,test
596100,12.613482475280762,0,test
596400,11.23154067993164,0,test
596700,12.323409080505371,0,test
597000,11.33195686340332,0,test
597300,13.578752517700195,0,test
597600,9.955196380615234,0,test
597900,12.84030818939209,0,test
598200,11.406554222106934,0,test
598500,12.466289520263672,0,test
598800,11.248695373535156,0,test
599100,13.354527473449707,0,test
599400,10.980392456054688,0,test
599700,13.320934295654297,0,test
