split,graph,label,score,prediction,dataset,seed,mode,alpha,beta,hidden,embed_dim,temperature,drop_rate,mask_rate,edge_drop_rate,filtrations,threshold
val,grasec_data_19_77,1,1.0718338251113892,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_19_45,1,0.9446872711181641,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_32_56,1,0.48698829412460326,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_42_28,1,0.32372778058052065,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_19_88,1,0.8117224693298339,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_42_57,1,0.7645418643951416,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_57_0,0,0.703891110420227,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_32_58,1,0.519399094581604,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
val,grasec_data_57_34,0,0.6851340770721436,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
test,grasec_data_61_27,0,0.21704410165548324,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
test,grasec_data_61_23,0,0.43003987073898314,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
test,grasec_data_42_55,1,0.7592808604240417,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
test,grasec_data_61_57,1,0.6300755262374877,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
test,grasec_data_42_11,0,0.9463693618774414,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
test,grasec_data_42_13,0,0.6412420213222504,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
test,grasec_data_61_24,0,0.46447227597236634,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
test,grasec_data_19_10,1,1.0818925261497498,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
test,grasec_data_61_72,1,0.5956727862358093,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
test,grasec_data_42_8,0,0.2615959167480469,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
test,grasec_data_32_22,1,0.9283405184745789,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
test,grasec_data_61_25,0,0.36760412752628324,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
test,grasec_data_32_99,0,0.21291972398757936,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
test,grasec_data_42_90,1,0.7263262391090393,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
test,grasec_data_19_83,0,0.22806493937969208,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
test,grasec_data_32_78,1,0.5884786725044251,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
test,grasec_data_32_28,0,0.37482510805130004,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
test,grasec_data_32_34,0,0.5289109140634537,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
test,grasec_data_42_2,1,0.2518219605088234,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
test,grasec_data_42_10,0,0.33441638946533203,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
test,grasec_data_42_73,1,0.7313203692436219,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
test,grasec_data_32_100,0,0.5379223614931107,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
test,grasec_data_19_21,1,1.08093364238739,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
test,grasec_data_61_33,1,0.8947507619857789,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
test,grasec_data_42_43,1,0.30297355353832245,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
test,grasec_data_42_77,1,0.6749892115592957,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
test,grasec_data_19_82,0,0.3529007911682129,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
test,grasec_data_61_88,1,0.5832985043525696,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
test,grasec_data_61_81,1,0.7571211934089661,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
test,grasec_data_32_12,1,0.9894594192504883,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
test,grasec_data_32_29,0,0.30142125487327576,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
test,grasec_data_61_97,1,0.7529759526252746,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
test,grasec_data_42_63,1,0.6728608250617981,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
test,grasec_data_32_47,0,0.4942174360156059,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
test,grasec_data_32_26,0,0.3931498065590858,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
test,grasec_data_42_9,0,0.7205733776092529,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
test,grasec_data_32_27,0,0.5212908387184143,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
test,grasec_data_32_85,1,0.4260567307472229,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
test,grasec_data_61_14,1,0.8145908713340759,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
test,grasec_data_61_39,1,0.8975190281867981,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
test,grasec_data_42_12,0,0.5117215514183044,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
test,grasec_data_42_71,1,0.7241944432258606,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
test,grasec_data_32_25,0,0.5045173585414886,1,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
test,grasec_data_61_26,0,0.4236060857772827,0,grasec,42,graph_topo,0.5,0.5,64,64,0.2,0.1,0.1,0.1,"degree,closeness",0.4531929552555084
